"","site_name","human_use","tree_id","dbh_cm","date","time","temp_c","humidity_percent","in_center","count_height","egg_count","caterpillar_count","entered_by"
"703","H05","High","dead",7.2,"02-Jun","12:39",19,60,"No","low","0","0",NA
"704","H05","High","Populus_deltoides ",15,"02-Jun","12:39",19,60,"No","low","low","0",NA
"705","H05","High","grey_birch",1.5,"02-Jun","12:39",19,60,"No","low","0","0",NA
"706","H05","High","grey_birch",1.6,"02-Jun","12:39",19,60,"No","low","0","0",NA
"707","H05","High","dead",5.8,"02-Jun","12:39",19,60,"No","low","0","0",NA
"708","H05","High","dead",8.7,"02-Jun","12:39",19,60,"No","low","low","0",NA
"709","H05","High","Fraxinus_pennsylvanica",1.5,"02-Jun","12:39",19,60,"No","low","0","0",NA
"710","H05","High","Fraxinus_pennsylvanica",1.4,"02-Jun","12:39",19,60,"No","low","0","0",NA
"711","H05","High","Fraxinus_pennsylvanica",1.3,"02-Jun","12:39",19,60,"No","low","0","0",NA
"712","H05","High","dead",1.5,"02-Jun","12:39",19,60,"No","low","0","0",NA
"713","H05","High","grey_birch",7,"02-Jun","12:39",19,60,"No","low","0","0",NA
"714","H05","High","Fraxinus_pennsylvanica",1.5,"02-Jun","12:39",19,60,"No","low","0","0",NA
"715","H05","High","Fraxinus_pennsylvanica",1.1,"02-Jun","12:39",19,60,"No","low","0","0",NA
"716","H05","High","Fraxinus_pennsylvanica",1.8,"02-Jun","12:39",19,60,"No","low","0","0",NA
"717","H05","High","Fraxinus_pennsylvanica",1.6,"02-Jun","12:39",19,60,"No","low","0","0",NA
"718","H05","High","Populus_deltoides ",19.8,"02-Jun","12:39",19,60,"No","low","0","0",NA
"719","H05","High","Populus_deltoides ",20.2,"02-Jun","12:39",19,60,"No","low","0","0",NA
"720","H05","High","Fraxinus_pennsylvanica",1,"02-Jun","12:39",19,60,"No","low","0","0",NA
"721","H05","High","Fraxinus_pennsylvanica",1.6,"02-Jun","12:39",19,60,"No","low","0","0",NA
"722","H05","High","grey_birch",3.8,"02-Jun","12:39",19,60,"No","low","0","0",NA
"723","H05","High","grey_birch",10.9,"02-Jun","12:39",19,60,"No","low","medium","0",NA
"724","H05","High","Fraxinus_pennsylvanica",1.1,"02-Jun","12:39",19,60,"No","low","0","0",NA
"725","H05","High","Acer_rubrum",2.4,"02-Jun","12:30",19,60,"No","medium","low","0",NA
"726","H05","High","grey_birch",11.5,"02-Jun","12:31",19,60,"No","medium","0","0",NA
"727","H05","High","red_oak",1.9,"02-Jun","12:31",19,60,"No","medium","0","low",NA
"728","H05","High","Populus_deltoides ",24.9,"02-Jun","12:31",19,60,"No","medium","low","0",NA
"729","H05","High","Fraxinus_pennsylvanica",1.7,"02-Jun","12:30",19,60,"No","medium","0","0",NA
"730","H05","High","trembling_aspen",3,"02-Jun","12:30",19,60,"No","medium","0","medium",NA
"731","H05","High","dead",8.4,"02-Jun","12:30",19,60,"No","medium","low","low",NA
"732","H05","High","Populus_deltoides ",17.5,"02-Jun","12:30",19,60,"No","medium","low","0",NA
"733","H05","High","Populus_deltoides ",23.7,"02-Jun","12:30",19,60,"No","medium","0","0",NA
"734","H05","High","Fraxinus_pennsylvanica",3.6,"02-Jun","12:30",19,60,"No","medium","0","0",NA
"735","H05","High","Fraxinus_pennsylvanica",1.2,"02-Jun","12:30",19,60,"No","medium","0","0",NA
"736","H05","High","grey_birch",9.4,"02-Jun","12:30",19,60,"No","medium","0","0",NA
"737","H05","High","american_beech",2.9,"02-Jun","12:30",19,60,"No","medium","0","0",NA
"738","H05","High","american_beech",1.6,"02-Jun","12:30",19,60,"No","medium","0","0",NA
"739","H05","High","trembling_aspen",1.8,"02-Jun","12:30",19,60,"No","medium","0","0",NA
"740","H05","High","dead",8.9,"02-Jun","12:30",19,60,"No","medium","0","0",NA
"741","H05","High","Fraxinus_pennsylvanica",3.8,"02-Jun","12:30",19,60,"No","medium","0","0",NA
"742","H05","High","Populus_deltoides ",22.6,"02-Jun","12:30",19,60,"No","medium","low","0",NA
"743","H05","High","grey_birch",5.9,"02-Jun","12:30",19,60,"No","medium","low","0",NA
"744","H05","High","Populus_deltoides ",20,"02-Jun","12:30",19,60,"No","medium","low","0",NA
"745","H05","High","dead",13,"02-Jun","12:30",19,60,"No","medium","low","0",NA
"746","H05","High","grey_birch",5.7,"02-Jun","12:30",19,60,"No","medium","0","0",NA
"747","H05","High","Fraxinus_pennsylvanica",7.9,"02-Jun","12:30",19,60,"No","medium","low","0",NA
"748","H05","High","Fraxinus_pennsylvanica",1.7,"02-Jun","12:30",19,60,"No","medium","0","0",NA
"749","H05","High","Fraxinus_pennsylvanica",4.6,"02-Jun","12:30",19,60,"No","medium","0","0",NA
"750","H05","High","Fraxinus_pennsylvanica",2.5,"02-Jun","12:30",19,60,"No","medium","low","0",NA
"751","H05","High","Acer_rubrum",2.9,"02-Jun","12:30",19,60,"No","medium","low","0",NA
"752","H05","High","Acer_rubrum",2.7,"02-Jun","12:30",19,60,"No","medium","0","0",NA
"753","H05","High","Acer_rubrum",1.9,"02-Jun","12:39",19,60,"No","medium","0","0",NA
"754","H05","High","dead",11.8,"02-Jun","12:39",19,60,"No","medium","low","low",NA
"755","H05","High","Populus_deltoides ",24.6,"02-Jun","12:39",19,60,"No","medium","0","0",NA
"756","H05","High","grey_birch",6.5,"02-Jun","12:39",19,60,"No","medium","0","0",NA
"757","H05","High","Fraxinus_pennsylvanica",1.5,"02-Jun","12:39",19,60,"No","medium","0","0",NA
"758","H05","High","Fraxinus_pennsylvanica",1.8,"02-Jun","12:39",19,60,"No","medium","0","0",NA
"759","H05","High","Fraxinus_pennsylvanica",2,"02-Jun","12:39",19,60,"No","medium","0","0",NA
"760","H05","High","red_oak",1.9,"02-Jun","12:39",19,60,"No","medium","0","0",NA
"761","H05","High","Fraxinus_pennsylvanica",1.9,"02-Jun","12:39",19,60,"No","medium","0","0",NA
"762","H05","High","dead",7.2,"02-Jun","12:39",19,60,"No","medium","0","0",NA
"763","H05","High","Populus_deltoides ",15,"02-Jun","12:39",19,60,"No","medium","low","low",NA
"764","H05","High","grey_birch",1.5,"02-Jun","12:39",19,60,"No","medium","0","low",NA
"765","H05","High","grey_birch",1.6,"02-Jun","12:39",19,60,"No","medium","0","medium",NA
"766","H05","High","dead",5.8,"02-Jun","12:39",19,60,"No","medium","0","0",NA
"767","H05","High","dead",8.7,"02-Jun","12:39",19,60,"No","medium","0","0",NA
"768","H05","High","Fraxinus_pennsylvanica",1.5,"02-Jun","12:39",19,60,"No","medium","0","low",NA
"769","H05","High","Fraxinus_pennsylvanica",1.4,"02-Jun","12:39",19,60,"No","medium","0","0",NA
"770","H05","High","Fraxinus_pennsylvanica",1.3,"02-Jun","12:39",19,60,"No","medium","0","0",NA
"771","H05","High","dead",1.5,"02-Jun","12:39",19,60,"No","medium","0","0",NA
"772","H05","High","grey_birch",7,"02-Jun","12:39",19,60,"No","medium","0","0",NA
"773","H05","High","Fraxinus_pennsylvanica",1.5,"02-Jun","12:39",19,60,"No","medium","0","0",NA
"774","H05","High","Fraxinus_pennsylvanica",1.1,"02-Jun","12:39",19,60,"No","medium","0","low",NA
"775","H05","High","Fraxinus_pennsylvanica",1.8,"02-Jun","12:39",19,60,"No","medium","0","0",NA
"776","H05","High","Fraxinus_pennsylvanica",1.6,"02-Jun","12:39",19,60,"No","medium","0","0",NA
"777","H05","High","Populus_deltoides ",19.8,"02-Jun","12:39",19,60,"No","medium","0","0",NA
"778","H05","High","Populus_deltoides ",20.2,"02-Jun","12:39",19,60,"No","medium","low","0",NA
"779","H05","High","Fraxinus_pennsylvanica",1,"02-Jun","12:39",19,60,"No","medium","0","0",NA
"780","H05","High","Fraxinus_pennsylvanica",1.6,"02-Jun","12:39",19,60,"No","medium","0","low",NA
"781","H05","High","grey_birch",3.8,"02-Jun","12:39",19,60,"No","medium","0","0",NA
"782","H05","High","grey_birch",10.9,"02-Jun","12:39",19,60,"No","medium","low","low",NA
"783","H05","High","Fraxinus_pennsylvanica",1.1,"02-Jun","12:39",19,60,"No","medium","0","0",NA
"784","H06","High","trembling_aspen",20.7,"06-Jun","10:10",21,50,"Yes","high","low","0",NA
"785","H06","High","dead",10.5,"06-Jun","10:10",21,50,"Yes","high","low","0",NA
"786","H06","High","red_oak",17.1,"06-Jun","10:10",21,50,"Yes","high","medium","high",NA
"787","H06","High","Populus_grandidentata",19.2,"06-Jun","10:10",21,50,"Yes","high","high","0",NA
"788","H06","High","grey_birch",3.5,"06-Jun","10:10",21,50,"Yes","high","0","high",NA
"789","H06","High","trembling_aspen",20.7,"06-Jun","10:10",21,50,"Yes","low","high","low",NA
"790","H06","High","dead",10.5,"06-Jun","10:10",21,50,"Yes","low","high","0",NA
"791","H06","High","red_oak",17.1,"06-Jun","10:10",21,50,"Yes","low","0","0",NA
"792","H06","High","Populus_grandidentata",19.2,"06-Jun","10:10",21,50,"Yes","low","high","0",NA
"793","H06","High","grey_birch",3.5,"06-Jun","10:10",21,50,"Yes","low","low","0",NA
"794","H06","High","trembling_aspen",20.7,"06-Jun","10:10",21,50,"Yes","medium","high","0",NA
"795","H06","High","dead",10.5,"06-Jun","10:10",21,50,"Yes","medium","high","0",NA
"796","H06","High","red_oak",17.1,"06-Jun","10:10",21,50,"Yes","medium","low","0",NA
"797","H06","High","Populus_grandidentata",19.2,"06-Jun","10:10",21,50,"Yes","medium","high","0",NA
"798","H06","High","grey_birch",3.5,"06-Jun","10:10",21,50,"Yes","medium","low","high",NA
"799","H06","High","Populus_grandidentata",13,"06-Jun","10:10",21,50,"No","high","0","0",NA
"800","H06","High","dead",14.2,"06-Jun","10:10",21,50,"No","high","medium","0",NA
"801","H06","High","Populus_grandidentata",26.4,"06-Jun","10:10",21,50,"No","high","high","0",NA
"802","H06","High","Acer_tataricum",1.5,"06-Jun","10:45",21,50,"No","high","0","0",NA
"803","H06","High","dead",20.4,"06-Jun","10:45",21,50,"No","high","medium","0",NA
"804","H06","High","black_ash",2,"06-Jun","10:45",21,50,"No","high","low","low",NA
"805","H06","High","dead",2.1,"06-Jun","10:45",21,50,"No","high","0","0",NA
"806","H06","High","buckthorn",1.4,"06-Jun","10:45",21,50,"No","high","0","0",NA
"807","H06","High","aspen_",16.5,"06-Jun","10:45",21,50,"No","high","high","0",NA
"808","H06","High","black_ash",1.9,"06-Jun","10:45",21,50,"No","high","0","low",NA
"809","H06","High","dead",10.1,"06-Jun","10:45",21,50,"No","high","0","0",NA
"810","H06","High","Populus_grandidentata",13,"06-Jun","10:10",21,50,"No","low","medium","0",NA
"811","H06","High","dead",14.2,"06-Jun","10:10",21,50,"No","low","0","0",NA
"812","H06","High","Populus_grandidentata",26.4,"06-Jun","10:10",21,50,"No","low","high","0",NA
"813","H06","High","Acer_tataricum",1.5,"06-Jun","10:45",21,50,"No","low","low","low",NA
"814","H06","High","dead",20.4,"06-Jun","10:45",21,50,"No","low","low","low",NA
"815","H06","High","black_ash",2,"06-Jun","10:45",21,50,"No","low","low","0",NA
"816","H06","High","dead",2.1,"06-Jun","10:45",21,50,"No","low","low","0",NA
"817","H06","High","buckthorn",1.4,"06-Jun","10:45",21,50,"No","low","low","0",NA
"818","H06","High","aspen_",16.5,"06-Jun","10:45",21,50,"No","low","high","0",NA
"819","H06","High","black_ash",1.9,"06-Jun","10:45",21,50,"No","low","low","0",NA
"820","H06","High","dead",10.1,"06-Jun","10:45",21,50,"No","low","low","0",NA
"821","H06","High","Populus_grandidentata",13,"06-Jun","10:10",21,50,"No","medium","0","0",NA
"822","H06","High","dead",14.2,"06-Jun","10:10",21,50,"No","medium","low","0",NA
"823","H06","High","Populus_grandidentata",26.4,"06-Jun","10:10",21,50,"No","medium","high","0",NA
"824","H06","High","Acer_tataricum",1.5,"06-Jun","10:45",21,50,"No","medium","0","high",NA
"825","H06","High","dead",20.4,"06-Jun","10:45",21,50,"No","medium","low","low",NA
"826","H06","High","black_ash",2,"06-Jun","10:45",21,50,"No","medium","medium","medium",NA
"827","H06","High","dead",2.1,"06-Jun","10:45",21,50,"No","medium","0","0",NA
"828","H06","High","buckthorn",1.4,"06-Jun","10:45",21,50,"No","medium","low","0",NA
"829","H06","High","aspen_",16.5,"06-Jun","10:45",21,50,"No","medium","medium","0",NA
"830","H06","High","black_ash",1.9,"06-Jun","10:45",21,50,"No","medium","low","low",NA
"831","H06","High","dead",10.1,"06-Jun","10:45",21,50,"No","medium","low","0",NA
"832","H07","High","trembling_aspen",4.1,"06-Jun","11:25",22,44,"Yes","high","low","high",NA
"833","H07","High","trembling_aspen",11.9,"06-Jun","11:25",22,44,"Yes","high","high","0",NA
"834","H07","High","trembling_aspen",18.2,"06-Jun","11:25",22,44,"Yes","high","medium","high",NA
"835","H07","High","trembling_aspen",7.6,"06-Jun","11:25",22,44,"Yes","high","medium","low",NA
"836","H07","High","trembling_aspen",4.5,"06-Jun","11:25",22,44,"Yes","high","low","0",NA
"837","H07","High","trembling_aspen",4.1,"06-Jun","11:25",22,44,"Yes","low","low","0",NA
"838","H07","High","trembling_aspen",11.9,"06-Jun","11:25",22,44,"Yes","low","high","low",NA
"839","H07","High","trembling_aspen",18.2,"06-Jun","11:25",22,44,"Yes","low","high","0",NA
"840","H07","High","trembling_aspen",7.6,"06-Jun","11:25",22,44,"Yes","low","medium","0",NA
"841","H07","High","trembling_aspen",4.5,"06-Jun","11:25",22,44,"Yes","low","low","0",NA
"842","H07","High","trembling_aspen",4.1,"06-Jun","11:25",22,44,"Yes","medium","0","low",NA
"843","H07","High","trembling_aspen",11.9,"06-Jun","11:25",22,44,"Yes","medium","0","low",NA
"844","H07","High","trembling_aspen",18.2,"06-Jun","11:25",22,44,"Yes","medium","high","low",NA
"845","H07","High","trembling_aspen",7.6,"06-Jun","11:25",22,44,"Yes","medium","0","0",NA
"846","H07","High","trembling_aspen",4.5,"06-Jun","11:25",22,44,"Yes","medium","low","0",NA
"847","H07","High","trembling_aspen",4,"06-Jun","11:25",22,44,"No","high","low","low",NA
"848","H07","High","trembling_aspen",5.1,"06-Jun","11:25",22,44,"No","high","low","0",NA
"849","H07","High","trembling_aspen",8.4,"06-Jun","11:25",22,44,"No","high","low","low",NA
"850","H07","High","trembling_aspen",5.1,"06-Jun","11:25",22,44,"No","high","0","0",NA
"851","H07","High","trembling_aspen",15.3,"06-Jun","11:25",22,44,"No","high","high","low",NA
"852","H07","High","trembling_aspen",4.6,"06-Jun","11:25",22,44,"No","high","low","high",NA
"853","H07","High","dead",2.8,"06-Jun","11:25",22,44,"No","high","0","0",NA
"854","H07","High","trembling_aspen",14,"06-Jun","11:25",22,44,"No","high","high","low",NA
"855","H07","High","trembling_aspen",2,"06-Jun","11:25",22,44,"No","high","0","low",NA
"856","H07","High","trembling_aspen",6.9,"06-Jun","11:25",22,44,"No","high","low","low",NA
"857","H07","High","trembling_aspen",5,"06-Jun","11:25",22,44,"No","high","low","low",NA
"858","H07","High","trembling_aspen",3.9,"06-Jun","11:25",22,44,"No","high","medium","medium",NA
"859","H07","High","trembling_aspen",14.5,"06-Jun","11:25",22,44,"No","high","high","0",NA
"860","H07","High","trembling_aspen",13.2,"06-Jun","11:25",22,44,"No","high","medium","low",NA
"861","H07","High","trembling_aspen",6.8,"06-Jun","11:25",22,44,"No","high","low","0",NA
"862","H07","High","dead",4.1,"06-Jun","11:25",22,44,"No","high","0","0",NA
"863","H07","High","trembling_aspen",8,"06-Jun","11:25",22,44,"No","high","medium","low",NA
"864","H07","High","trembling_aspen",2.4,"06-Jun","11:25",22,44,"No","high","0","low",NA
"865","H07","High","trembling_aspen",5.8,"06-Jun","11:25",22,44,"No","high","0","0",NA
"866","H07","High","trembling_aspen",4.1,"06-Jun","11:25",22,44,"No","high","0","low",NA
"867","H07","High","trembling_aspen",NA,"06-Jun","11:25",22,44,"No","high","low","low",NA
"868","H07","High","trembling_aspen",2,"06-Jun","11:25",22,44,"No","high","0","low",NA
"869","H07","High","trembling_aspen",1.8,"06-Jun","11:25",22,44,"No","high","0","low",NA
"870","H07","High",NA,4.4,"06-Jun","11:25",22,44,"No","high","0","0",NA
"871","H07","High","trembling_aspen",3.1,"06-Jun","11:25",22,44,"No","high","low","medium",NA
"872","H07","High","dead",1.3,"06-Jun","11:25",22,44,"No","high","0","0",NA
"873","H07","High","trembling_aspen",5.7,"06-Jun","11:25",22,44,"No","high","0","0",NA
"874","H07","High","trembling_aspen",4.2,"06-Jun","11:25",22,44,"No","high","0","0",NA
"875","H07","High","trembling_aspen",3.8,"06-Jun","11:25",22,44,"No","high","0","medium",NA
"876","H07","High","trembling_aspen",2.7,"06-Jun","11:25",22,44,"No","high","0","high",NA
"877","H07","High","trembling_aspen",2.4,"06-Jun","11:25",22,44,"No","high","0","high",NA
"878","H07","High","trembling_aspen",2,"06-Jun","11:25",22,44,"No","high","0","medium",NA
"879","H07","High","trembling_aspen",1.2,"06-Jun","11:25",22,44,"No","high","0","0",NA
"880","H07","High","trembling_aspen",2.4,"06-Jun","11:25",22,44,"No","high","0","medium",NA
"881","H07","High","trembling_aspen",3.1,"06-Jun","11:25",22,44,"No","high","0","low",NA
"882","H07","High","trembling_aspen",5,"06-Jun","11:25",22,44,"No","high","low","low",NA
"883","H07","High","trembling_aspen",4,"06-Jun","11:25",22,44,"No","low","low","0",NA
"884","H07","High","trembling_aspen",5.1,"06-Jun","11:25",22,44,"No","low","medium","0",NA
"885","H07","High","trembling_aspen",8.4,"06-Jun","11:25",22,44,"No","low","low","0",NA
"886","H07","High","trembling_aspen",5.1,"06-Jun","11:25",22,44,"No","low","medium","0",NA
"887","H07","High","trembling_aspen",15.3,"06-Jun","11:25",22,44,"No","low","high","0",NA
"888","H07","High","trembling_aspen",4.6,"06-Jun","11:25",22,44,"No","low","medium","0",NA
"889","H07","High","dead",2.8,"06-Jun","11:25",22,44,"No","low","0","0",NA
"890","H07","High","trembling_aspen",14,"06-Jun","11:25",22,44,"No","low","high","0",NA
"891","H07","High","trembling_aspen",2,"06-Jun","11:25",22,44,"No","low","low","0",NA
"892","H07","High","trembling_aspen",6.9,"06-Jun","11:25",22,44,"No","low","high","0",NA
"893","H07","High","trembling_aspen",5,"06-Jun","11:25",22,44,"No","low","medium","0",NA
"894","H07","High","trembling_aspen",3.9,"06-Jun","11:25",22,44,"No","low","low","0",NA
"895","H07","High","trembling_aspen",14.5,"06-Jun","11:25",22,44,"No","low","high","0",NA
"896","H07","High","trembling_aspen",13.2,"06-Jun","11:25",22,44,"No","low","high","0",NA
"897","H07","High","trembling_aspen",6.8,"06-Jun","11:25",22,44,"No","low","high","0",NA
"898","H07","High","dead",4.1,"06-Jun","11:25",22,44,"No","low","high","0",NA
"899","H07","High","trembling_aspen",8,"06-Jun","11:25",22,44,"No","low","high","0",NA
"900","H07","High","trembling_aspen",2.4,"06-Jun","11:25",22,44,"No","low","low","0",NA
"901","H07","High","trembling_aspen",5.8,"06-Jun","11:25",22,44,"No","low","0","0",NA
"902","H07","High","trembling_aspen",4.1,"06-Jun","11:25",22,44,"No","low","low","0",NA
"903","H07","High","trembling_aspen",NA,"06-Jun","11:25",22,44,"No","low","low","0",NA
"904","H07","High","trembling_aspen",2,"06-Jun","11:25",22,44,"No","low","low","low",NA
"905","H07","High","trembling_aspen",1.8,"06-Jun","11:25",22,44,"No","low","0","0",NA
"906","H07","High",NA,4.4,"06-Jun","11:25",22,44,"No","low","low","0",NA
"907","H07","High","trembling_aspen",3.1,"06-Jun","11:25",22,44,"No","low","low","low",NA
"908","H07","High","dead",1.3,"06-Jun","11:25",22,44,"No","low","low","0",NA
"909","H07","High","trembling_aspen",5.7,"06-Jun","11:25",22,44,"No","low",",","0",NA
"910","H07","High","trembling_aspen",4.2,"06-Jun","11:25",22,44,"No","low","0","0",NA
"911","H07","High","trembling_aspen",3.8,"06-Jun","11:25",22,44,"No","low","medium","low",NA
"912","H07","High","trembling_aspen",2.7,"06-Jun","11:25",22,44,"No","low","0","0",NA
"913","H07","High","trembling_aspen",2.4,"06-Jun","11:25",22,44,"No","low","0","0",NA
"914","H07","High","trembling_aspen",2,"06-Jun","11:25",22,44,"No","low","0","medium",NA
"915","H07","High","trembling_aspen",1.2,"06-Jun","11:25",22,44,"No","low","0","0",NA
"916","H07","High","trembling_aspen",2.4,"06-Jun","11:25",22,44,"No","low","0","0",NA
"917","H07","High","trembling_aspen",3.1,"06-Jun","11:25",22,44,"No","low","0","0",NA
"918","H07","High","trembling_aspen",5,"06-Jun","11:25",22,44,"No","low","high","0",NA
"919","H07","High","trembling_aspen",4,"06-Jun","11:25",22,44,"No","medium","0","low",NA
"920","H07","High","trembling_aspen",5.1,"06-Jun","11:25",22,44,"No","medium","low","0",NA
"921","H07","High","trembling_aspen",8.4,"06-Jun","11:25",22,44,"No","medium","low","low",NA
"922","H07","High","trembling_aspen",5.1,"06-Jun","11:25",22,44,"No","medium","low","0",NA
"923","H07","High","trembling_aspen",15.3,"06-Jun","11:25",22,44,"No","medium","low","0",NA
"924","H07","High","trembling_aspen",4.6,"06-Jun","11:25",22,44,"No","medium","low","0",NA
"925","H07","High","dead",2.8,"06-Jun","11:25",22,44,"No","medium","low","0",NA
"926","H07","High","trembling_aspen",14,"06-Jun","11:25",22,44,"No","medium","low","low",NA
"927","H07","High","trembling_aspen",2,"06-Jun","11:25",22,44,"No","medium","0","0",NA
"928","H07","High","trembling_aspen",6.9,"06-Jun","11:25",22,44,"No","medium","low","0",NA
"929","H07","High","trembling_aspen",5,"06-Jun","11:25",22,44,"No","medium","low","low",NA
"930","H07","High","trembling_aspen",3.9,"06-Jun","11:25",22,44,"No","medium","0","low",NA
"931","H07","High","trembling_aspen",14.5,"06-Jun","11:25",22,44,"No","medium","high","low",NA
"932","H07","High","trembling_aspen",13.2,"06-Jun","11:25",22,44,"No","medium","medium","0",NA
"933","H07","High","trembling_aspen",6.8,"06-Jun","11:25",22,44,"No","medium","low","low",NA
"934","H07","High","dead",4.1,"06-Jun","11:25",22,44,"No","medium","0","0",NA
"935","H07","High","trembling_aspen",8,"06-Jun","11:25",22,44,"No","medium","0","low",NA
"936","H07","High","trembling_aspen",2.4,"06-Jun","11:25",22,44,"No","medium","0","medium",NA
"937","H07","High","trembling_aspen",5.8,"06-Jun","11:25",22,44,"No","medium","0","low",NA
"938","H07","High","trembling_aspen",4.1,"06-Jun","11:25",22,44,"No","medium","low","medium",NA
"939","H07","High","trembling_aspen",NA,"06-Jun","11:25",22,44,"No","medium","low","low",NA
"940","H07","High","trembling_aspen",2,"06-Jun","11:25",22,44,"No","medium","0","high",NA
"941","H07","High","trembling_aspen",1.8,"06-Jun","11:25",22,44,"No","medium","0","high",NA
"942","H07","High",NA,4.4,"06-Jun","11:25",22,44,"No","medium","low","low",NA
"943","H07","High","trembling_aspen",3.1,"06-Jun","11:25",22,44,"No","medium","low","high",NA
"944","H07","High","dead",1.3,"06-Jun","11:25",22,44,"No","medium","0","0",NA
"945","H07","High","trembling_aspen",5.7,"06-Jun","11:25",22,44,"No","medium","low","0",NA
"946","H07","High","trembling_aspen",4.2,"06-Jun","11:25",22,44,"No","medium","low","0",NA
"947","H07","High","trembling_aspen",3.8,"06-Jun","11:25",22,44,"No","medium","low","low",NA
"948","H07","High","trembling_aspen",2.7,"06-Jun","11:25",22,44,"No","medium","low","high",NA
"949","H07","High","trembling_aspen",2.4,"06-Jun","11:25",22,44,"No","medium","0","high",NA
"950","H07","High","trembling_aspen",2,"06-Jun","11:25",22,44,"No","medium","0","high",NA
"951","H07","High","trembling_aspen",1.2,"06-Jun","11:25",22,44,"No","medium","0","high",NA
"952","H07","High","trembling_aspen",2.4,"06-Jun","11:25",22,44,"No","medium","0","high",NA
"953","H07","High","trembling_aspen",3.1,"06-Jun","11:25",22,44,"No","medium","0","0",NA
"954","H07","High","trembling_aspen",5,"06-Jun","11:25",22,44,"No","medium","0","low",NA
"955","H08","High","Ostrya_virginiana",12.1,"06-Jun","12:10",22,44,"Yes","high","medium","low",NA
"956","H08","High","sugar_maple",9.1,"06-Jun","12:10",22,44,"Yes","high","0","high",NA
"957","H08","High","Ostrya_virginiana",12.1,"06-Jun","12:10",22,44,"Yes","low","low","0",NA
"958","H08","High","sugar_maple",9.1,"06-Jun","12:10",22,44,"Yes","low","low","0",NA
"959","H08","High","Ostrya_virginiana",12.1,"06-Jun","12:10",22,44,"Yes","medium","low","0",NA
"960","H08","High","sugar_maple",9.1,"06-Jun","12:10",22,44,"Yes","medium","low","0",NA
"961","H08","High","Ostrya_virginiana",13.6,"06-Jun","12:10",22,44,"No","high","0","0",NA
"962","H08","High","Ostrya_virginiana",18.2,"06-Jun","12:10",22,44,"No","high","0","0",NA
"963","H08","High","Ostrya_virginiana",8.8,"06-Jun","12:10",22,44,"No","high","low","0",NA
"964","H08","High","Ostrya_virginiana",14.3,"06-Jun","12:10",22,44,"No","high","0","0",NA
"965","H08","High","dead",15,"06-Jun","12:10",22,44,"No","high","0","0",NA
"966","H08","High","Ostrya_virginiana",10.5,"06-Jun","12:20",22,44,"No","high","0","0",NA
"967","H08","High","red_oak",30.8,"06-Jun","12:20",22,44,"No","high","high","low",NA
"968","H08","High","red_oak",34.2,"06-Jun","12:20",22,44,"No","high","high","0",NA
"969","H08","High","Ostrya_virginiana",12.5,"06-Jun","12:20",22,44,"No","high","0","0",NA
"970","H08","High","Ostrya_virginiana",13.6,"06-Jun","12:10",22,44,"No","low","low","low",NA
"971","H08","High","Ostrya_virginiana",18.2,"06-Jun","12:10",22,44,"No","low","low","low",NA
"972","H08","High","Ostrya_virginiana",8.8,"06-Jun","12:10",22,44,"No","low","low","0",NA
"973","H08","High","Ostrya_virginiana",14.3,"06-Jun","12:10",22,44,"No","low","low","0",NA
"974","H08","High","dead",15,"06-Jun","12:10",22,44,"No","low","low","0",NA
"975","H08","High","Ostrya_virginiana",10.5,"06-Jun","12:20",22,44,"No","low","0","0",NA
"976","H08","High","red_oak",30.8,"06-Jun","12:20",22,44,"No","low","high","0",NA
"977","H08","High","red_oak",34.2,"06-Jun","12:20",22,44,"No","low","low","0",NA
"978","H08","High","Ostrya_virginiana",12.5,"06-Jun","12:20",22,44,"No","low","0","0",NA
"979","H08","High","Ostrya_virginiana",13.6,"06-Jun","12:10",22,44,"No","medium","low","low",NA
"980","H08","High","Ostrya_virginiana",18.2,"06-Jun","12:10",22,44,"No","medium","0","0",NA
"981","H08","High","Ostrya_virginiana",8.8,"06-Jun","12:10",22,44,"No","medium","0","0",NA
"982","H08","High","Ostrya_virginiana",14.3,"06-Jun","12:10",22,44,"No","medium","0","0",NA
"983","H08","High","dead",15,"06-Jun","12:10",22,44,"No","medium","low","0",NA
"984","H08","High","Ostrya_virginiana",10.5,"06-Jun","12:20",22,44,"No","medium","0","0",NA
"985","H08","High","red_oak",30.8,"06-Jun","12:20",22,44,"No","medium","high","low",NA
"986","H08","High","red_oak",34.2,"06-Jun","12:20",22,44,"No","medium","high","low",NA
"987","H08","High","Ostrya_virginiana",12.5,"06-Jun","12:20",22,44,"No","medium","0","0",NA
"988","H09","High","dead",7.9,"02-Jun","9:48",16,70,"Yes","high","0","0",NA
"989","H09","High","dead",7.9,"02-Jun","9:48",16,70,"Yes","low","0","0",NA
"990","H09","High","dead",7.9,"02-Jun","9:48",16,70,"Yes","medium","0","0",NA
"991","H09","High","red_oak",71.6,"02-Jun","9:50",16,70,"No","high","high","0",NA
"992","H09","High","dead",10.5,"02-Jun","9:50",16,70,"No","high","0","0",NA
"993","H09","High","sugar_maple",27.2,"02-Jun","9:50",16,70,"No","high","medium","0",NA
"994","H09","High","sugar_maple",30,"02-Jun","9:48",16,70,"No","high","medium","0",NA
"995","H09","High","sugar_maple",21.8,"02-Jun","9:48",16,70,"No","high","medium","0",NA
